event_code,event_title,chapter,segment_code,segment_desc,optionality,repeatability,is_group,group_path,level,order_index,detail_url
RRI_I15,RRI I15 - Response patient referral status Trigger Event (HL7 v2.3),Patient Referral,ACC,Accident,R,-,False,,0,10,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RRI_I15
RRI_I15,RRI I15 - Response patient referral status Trigger Event (HL7 v2.3),Patient Referral,DG1,Diagnosis,R,-,False,,0,11,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RRI_I15
RRI_I15,RRI I15 - Response patient referral status Trigger Event (HL7 v2.3),Patient Referral,DRG,Diagnosis Related Group,R,-,False,,0,12,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RRI_I15
RRI_I15,RRI I15 - Response patient referral status Trigger Event (HL7 v2.3),Patient Referral,AL1,Patient Allergy Information,R,-,False,,0,13,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RRI_I15
RRI_I15,RRI I15 - Response patient referral status Trigger Event (HL7 v2.3),Patient Referral,PROCEDURE,PROCEDURE group,R,inf,True,,0,14,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RRI_I15
RRI_I15,RRI I15 - Response patient referral status Trigger Event (HL7 v2.3),Patient Referral,PR1,Procedures,R,-,False,PROCEDURE,1,15,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RRI_I15
RRI_I15,RRI I15 - Response patient referral status Trigger Event (HL7 v2.3),Patient Referral,AUTHORIZATION CONTACT,AUTHORIZATION CONTACT group,R,inf,True,PROCEDURE,1,16,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RRI_I15
RRI_I15,RRI I15 - Response patient referral status Trigger Event (HL7 v2.3),Patient Referral,OBSERVATION,OBSERVATION group,R,inf,True,,0,17,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RRI_I15
RRI_I15,RRI I15 - Response patient referral status Trigger Event (HL7 v2.3),Patient Referral,OBR,Observation request segment,R,-,False,OBSERVATION,1,18,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RRI_I15
RRI_I15,RRI I15 - Response patient referral status Trigger Event (HL7 v2.3),Patient Referral,NTE,Notes and comments segment,R,-,False,OBSERVATION,1,19,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RRI_I15
RRI_I15,RRI I15 - Response patient referral status Trigger Event (HL7 v2.3),Patient Referral,RESULTS NOTES,RESULTS NOTES group,R,inf,True,OBSERVATION,1,20,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RRI_I15
RRI_I15,RRI I15 - Response patient referral status Trigger Event (HL7 v2.3),Patient Referral,PATIENT VISIT,PATIENT VISIT group,R,inf,True,,0,21,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RRI_I15
RRI_I15,RRI I15 - Response patient referral status Trigger Event (HL7 v2.3),Patient Referral,PV1,Patient visit,R,-,False,PATIENT VISIT,1,22,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RRI_I15
RRI_I15,RRI I15 - Response patient referral status Trigger Event (HL7 v2.3),Patient Referral,PV2,Patient visit - additional information,R,-,False,PATIENT VISIT,1,23,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RRI_I15
RRI_I15,RRI I15 - Response patient referral status Trigger Event (HL7 v2.3),Patient Referral,NTE,Notes and comments segment,R,-,False,,0,24,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RRI_I15
