event_code,event_title,chapter,segment_code,segment_desc,optionality,repeatability,is_group,group_path,level,order_index,detail_url
RQA_I08,RQA I08 - Request for treatment authorization information Trigger Event (HL7 v2.3),Patient Referral,GUARANTOR INSURANCE,GUARANTOR INSURANCE group,R,inf,True,,0,10,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RQA_I08
RQA_I08,RQA I08 - Request for treatment authorization information Trigger Event (HL7 v2.3),Patient Referral,GT1,Guarantor,R,-,False,GUARANTOR INSURANCE,1,11,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RQA_I08
RQA_I08,RQA I08 - Request for treatment authorization information Trigger Event (HL7 v2.3),Patient Referral,INSURANCE,INSURANCE group,R,inf,True,GUARANTOR INSURANCE,1,12,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RQA_I08
RQA_I08,RQA I08 - Request for treatment authorization information Trigger Event (HL7 v2.3),Patient Referral,ACC,Accident,R,-,False,,0,13,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RQA_I08
RQA_I08,RQA I08 - Request for treatment authorization information Trigger Event (HL7 v2.3),Patient Referral,DG1,Diagnosis,R,-,False,,0,14,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RQA_I08
RQA_I08,RQA I08 - Request for treatment authorization information Trigger Event (HL7 v2.3),Patient Referral,DRG,Diagnosis Related Group,R,-,False,,0,15,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RQA_I08
RQA_I08,RQA I08 - Request for treatment authorization information Trigger Event (HL7 v2.3),Patient Referral,AL1,Patient Allergy Information,R,-,False,,0,16,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RQA_I08
RQA_I08,RQA I08 - Request for treatment authorization information Trigger Event (HL7 v2.3),Patient Referral,PROCEDURE,PROCEDURE group,R,inf,True,,0,17,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RQA_I08
RQA_I08,RQA I08 - Request for treatment authorization information Trigger Event (HL7 v2.3),Patient Referral,PR1,Procedures,R,-,False,PROCEDURE,1,18,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RQA_I08
RQA_I08,RQA I08 - Request for treatment authorization information Trigger Event (HL7 v2.3),Patient Referral,AUTHORIZATION,AUTHORIZATION group,R,inf,True,PROCEDURE,1,19,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RQA_I08
RQA_I08,RQA I08 - Request for treatment authorization information Trigger Event (HL7 v2.3),Patient Referral,OBSERVATION,OBSERVATION group,R,inf,True,,0,20,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RQA_I08
RQA_I08,RQA I08 - Request for treatment authorization information Trigger Event (HL7 v2.3),Patient Referral,OBR,Observation request segment,R,-,False,OBSERVATION,1,21,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RQA_I08
RQA_I08,RQA I08 - Request for treatment authorization information Trigger Event (HL7 v2.3),Patient Referral,NTE,Notes and comments segment,R,-,False,OBSERVATION,1,22,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RQA_I08
RQA_I08,RQA I08 - Request for treatment authorization information Trigger Event (HL7 v2.3),Patient Referral,RESULTS,RESULTS group,R,inf,True,OBSERVATION,1,23,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RQA_I08
RQA_I08,RQA I08 - Request for treatment authorization information Trigger Event (HL7 v2.3),Patient Referral,VISIT,VISIT group,R,inf,True,,0,24,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RQA_I08
RQA_I08,RQA I08 - Request for treatment authorization information Trigger Event (HL7 v2.3),Patient Referral,PV1,Patient visit,R,-,False,VISIT,1,25,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RQA_I08
RQA_I08,RQA I08 - Request for treatment authorization information Trigger Event (HL7 v2.3),Patient Referral,PV2,Patient visit - additional information,R,-,False,VISIT,1,26,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RQA_I08
RQA_I08,RQA I08 - Request for treatment authorization information Trigger Event (HL7 v2.3),Patient Referral,NTE,Notes and comments segment,R,-,False,,0,27,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/RQA_I08
